native_timeframe,direction_class,hypothesis,state,window_sec,horizon_sec,native_agreement,n,match_pct,signed_mean_bps,signed_median_bps
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,300,NATIVE_STALLED,7,0.0,-1.2947313085714285,-1.16563702
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,300,OPPOSITE_DIRECTION,70,50.0,0.3997558262857143,0.078158285
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,300,SAME_DIRECTION,42,50.0,4.363865511666667,0.6315560649999999
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,300,STALE,44,50.0,-0.44308734431818186,0.007812915
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,600,MISSING,47,46.808510638297875,-1.7631137414893614,-0.74142839
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,600,NATIVE_STALLED,7,57.142857142857146,-0.11840206571428588,0.65275673
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,600,OPPOSITE_DIRECTION,66,59.09090909090909,2.5501392462121215,1.94453163
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,600,SAME_DIRECTION,38,57.89473684210526,5.997968646578947,0.6312807
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,600,STALE,44,40.90909090909091,-0.40105615045454573,-1.14216156
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,60,MISSING,57,50.87719298245614,-0.06073193385964912,0.01535822
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,60,NATIVE_STALLED,5,60.0,0.3571812260000001,1.29026441
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,60,OPPOSITE_DIRECTION,36,41.666666666666664,-0.10848767333333334,-0.03127462
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,60,SAME_DIRECTION,24,50.0,1.6027169600000004,0.10904327
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,60,STALE,19,47.36842105263158,-0.15635103263157893,-0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,180,MISSING,57,45.6140350877193,-1.120418480350877,-0.72178548
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,180,NATIVE_STALLED,5,20.0,-1.744264474,-1.44550223
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,180,OPPOSITE_DIRECTION,34,44.11764705882353,-0.6860473038235294,-0.25694503
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,180,SAME_DIRECTION,23,69.56521739130434,3.7608823004347833,2.82015805
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,180,STALE,19,52.63157894736842,0.2892747289473685,0.01562583
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,300,MISSING,57,43.85964912280702,-1.1344199775438595,-0.52532613
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,300,NATIVE_STALLED,5,0.0,-2.089370856,-1.41462725
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,300,OPPOSITE_DIRECTION,31,61.29032258064516,0.6681194632258063,0.37457626
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,300,SAME_DIRECTION,21,57.142857142857146,5.795230729047619,4.53406626
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,300,STALE,19,68.42105263157895,0.47494626473684215,1.67099512
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,600,MISSING,56,39.285714285714285,-1.6882902667857134,-2.18138693
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,600,NATIVE_STALLED,5,20.0,-1.193962026,-0.62173589
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,600,OPPOSITE_DIRECTION,28,50.0,1.569139925714286,-0.33495597
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,600,SAME_DIRECTION,18,61.111111111111114,7.2849347177777775,2.58148226
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,600,STALE,19,57.89473684210526,-0.5616975373684211,0.20308914
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,60,MISSING,4,25.0,-1.2044136475,-0.6871541
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,60,OPPOSITE_DIRECTION,1,0.0,-0.0155483,-0.0155483
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,60,SAME_DIRECTION,7,14.285714285714286,-1.0742119114285715,-0.93716467
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,60,STALE,1,0.0,-1.75277431,-1.75277431
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,180,MISSING,4,0.0,-8.0214284725,-9.358700115
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,180,OPPOSITE_DIRECTION,1,0.0,-3.76268936,-3.76268936
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,180,SAME_DIRECTION,7,0.0,-2.2920138442857145,-1.24955289
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,180,STALE,1,0.0,-3.53684817,-3.53684817
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,300,MISSING,4,0.0,-10.7268806175,-12.72009742
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,300,OPPOSITE_DIRECTION,1,0.0,-2.76759796,-2.76759796
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,300,SAME_DIRECTION,7,0.0,-1.894383972857143,-1.24955289
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,300,STALE,1,0.0,-1.8153734,-1.8153734
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,600,MISSING,2,0.0,-35.901817405,-35.901817405
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,600,OPPOSITE_DIRECTION,1,0.0,-4.07365542,-4.07365542
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,600,SAME_DIRECTION,7,0.0,-5.637754198571429,-4.70144277
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,600,STALE,1,0.0,-4.99227684,-4.99227684
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,60,MISSING,388,52.06185567010309,0.1823589156958762,0.030664314999999998
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,60,NATIVE_STALLED,14,35.714285714285715,-1.3647074014285714,-1.23166757
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,60,OPPOSITE_DIRECTION,504,44.24603174603175,-0.04333055662698419,-0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,60,SAME_DIRECTION,550,41.27272727272727,-0.004946629309090931,-0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,60,STALE,285,45.96491228070175,0.14077927452631597,-0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,180,MISSING,376,54.255319148936174,0.24838492662234082,0.5219270650000001
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,180,NATIVE_STALLED,10,0.0,-3.6738286470000006,-3.35958954
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,180,OPPOSITE_DIRECTION,492,49.59349593495935,0.15599204764227656,-0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,180,SAME_DIRECTION,540,42.03703703703704,-0.4305713915370378,-0.203175635
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,180,STALE,285,56.8421052631579,0.6968860078596489,0.43655459
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,300,MISSING,370,52.16216216216216,0.014067355594594377,0.33704918
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,300,NATIVE_STALLED,9,0.0,-3.9733702877777777,-4.5681607
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,300,OPPOSITE_DIRECTION,480,49.375,0.007002095229166727,-0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,300,SAME_DIRECTION,533,43.71482176360225,-0.39859689086303934,-0.42081442
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,300,STALE,282,49.290780141843975,0.8690031915957444,-0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,600,MISSING,350,42.857142857142854,-1.8855897996571422,-2.195821605
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,600,NATIVE_STALLED,5,0.0,-5.654188668,-5.53480221
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,600,OPPOSITE_DIRECTION,447,47.20357941834452,-0.14653580371364677,-0.18753047
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,600,SAME_DIRECTION,514,46.69260700389105,-0.1404330200778213,-0.335352995
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,600,STALE,276,42.391304347826086,0.18230099543478204,-1.367066975
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,60,MISSING,160,48.75,-0.06184629350000008,-0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,60,NATIVE_STALLED,4,75.0,0.8715973775,1.19845104
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,60,OPPOSITE_DIRECTION,253,45.45454545454545,0.10775704628458499,-0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,60,SAME_DIRECTION,300,45.333333333333336,-0.06098398513333334,-0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,60,STALE,135,45.18518518518518,0.3080235674074075,-0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,180,MISSING,154,51.298701298701296,-0.2656291025974026,0.08439918
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,180,OPPOSITE_DIRECTION,250,53.6,0.26051136616000004,0.17176566999999998
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,180,SAME_DIRECTION,292,44.863013698630134,-0.27940960311643853,-0.179315315
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,180,STALE,135,52.592592592592595,0.5103627728148151,0.03121581
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,300,MISSING,152,51.31578947368421,-0.5027877599342104,0.23767178
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,300,OPPOSITE_DIRECTION,242,54.95867768595041,0.24860415483471077,0.156055695
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,300,SAME_DIRECTION,289,45.32871972318339,-0.32461376474048453,-0.25015674
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,300,STALE,135,49.629629629629626,0.5692493074814815,-0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,600,MISSING,138,36.95652173913044,-3.3057112837681153,-3.046852555
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,600,OPPOSITE_DIRECTION,225,46.22222222222222,-0.19724126328888902,-0.43712844
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,600,SAME_DIRECTION,277,46.57039711191336,0.27100196223826695,-0.35960087
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,600,STALE,131,37.404580152671755,-0.3258135330534352,-1.43476945
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,60,MISSING,46,47.82608695652174,-1.0966095900000006,-0.66112875
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,60,OPPOSITE_DIRECTION,40,32.5,-0.5237190569999999,-0.18713913
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,60,SAME_DIRECTION,126,37.301587301587304,-0.11558004746031748,-0.007772255
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,60,STALE,60,36.666666666666664,0.03366447549999997,-0.038859674999999996
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,180,MISSING,46,60.869565217391305,0.26348467456521746,1.42607833
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,180,OPPOSITE_DIRECTION,38,39.473684210526315,-0.9909233305263158,-0.43631316
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,180,SAME_DIRECTION,126,45.23809523809524,-0.28000532103174575,-0.62344091
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,180,STALE,60,53.333333333333336,0.2891945106666666,0.27290837
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,300,MISSING,44,50.0,-0.854482517272728,-0.16907567
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,300,OPPOSITE_DIRECTION,37,43.24324324324324,-0.7800037745945947,-0.57483586
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,300,SAME_DIRECTION,125,35.2,-0.9953641419200003,-1.70000655
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,300,STALE,60,45.0,0.052591283666666655,-0.09353582
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,600,MISSING,38,26.31578947368421,-5.190120603421053,-4.078935945
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,600,OPPOSITE_DIRECTION,36,38.888888888888886,-0.7086724325000001,-0.33590493499999996
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,600,SAME_DIRECTION,120,45.833333333333336,-0.15706316049999985,-0.31950349
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,600,STALE,59,44.067796610169495,-0.29854754186440674,-0.85761822
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,60,MISSING,29,65.51724137931035,0.3916906437931035,0.66025047
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,60,OPPOSITE_DIRECTION,25,40.0,-0.567034762,-0.01553147
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,60,SAME_DIRECTION,79,37.9746835443038,-0.14643501202531645,-0.45054073
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,60,STALE,30,56.666666666666664,0.49028448966666666,0.09355892
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,180,MISSING,29,62.06896551724138,0.20526281655172376,1.78971328
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,180,OPPOSITE_DIRECTION,21,47.61904761904762,-0.3081023233333333,-0.18752432
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,180,SAME_DIRECTION,78,37.17948717948718,-0.7162195098717951,-0.65591948
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,180,STALE,30,66.66666666666667,0.401196526,0.31189132
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,300,MISSING,29,51.724137931034484,-0.7850078910344822,0.38420163
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,300,OPPOSITE_DIRECTION,21,57.142857142857146,-1.258957068095238,0.31195408
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,300,SAME_DIRECTION,76,31.57894736842105,-1.2384982535526317,-1.19945168
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,300,STALE,30,50.0,0.3536458783333333,0.436669645
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,600,MISSING,24,20.833333333333332,-4.910354782083332,-3.43154586
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,600,OPPOSITE_DIRECTION,21,57.142857142857146,-0.7628442104761907,0.53040301
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,600,SAME_DIRECTION,73,56.16438356164384,-0.09626212301369853,0.37481142
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,600,STALE,30,40.0,-0.6620179276666666,-1.091575075
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,60,OPPOSITE_DIRECTION,8,50.0,0.299634985,0.482721685
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,60,SAME_DIRECTION,27,51.851851851851855,0.25323773518518505,0.07798828
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,60,STALE,12,41.666666666666664,0.47692411333333334,-0.00779564
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,180,OPPOSITE_DIRECTION,8,50.0,2.83469147625,1.73772914
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,180,SAME_DIRECTION,26,57.69230769230769,0.9725479896153847,0.49897987
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,180,STALE,12,66.66666666666667,0.9337433466666666,0.5539852249999999
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,300,OPPOSITE_DIRECTION,8,62.5,1.8480629074999997,2.025923135
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,300,SAME_DIRECTION,26,34.61538461538461,-0.8980981961538461,-1.224418895
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,300,STALE,12,50.0,0.8270314916666667,0.1641066
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,600,OPPOSITE_DIRECTION,8,62.5,1.4478661662499999,2.976222705
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,600,SAME_DIRECTION,26,42.30769230769231,-0.5630588200000001,-0.966847315
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,600,STALE,12,33.333333333333336,0.5493679875000002,-1.138179715
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,60,OPPOSITE_DIRECTION,13,69.23076923076923,0.5730662676923075,0.14029203
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,60,SAME_DIRECTION,26,65.38461538461539,0.23922352692307694,0.20269969999999998
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,60,STALE,3,66.66666666666667,0.61331595,0.01559172
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,180,OPPOSITE_DIRECTION,13,92.3076923076923,2.179011122307692,2.58760847
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,180,SAME_DIRECTION,26,73.07692307692308,1.088115353076923,2.237990385
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,180,STALE,3,66.66666666666667,1.9023200066666668,0.77958607
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,300,OPPOSITE_DIRECTION,13,76.92307692307692,1.98198392,2.63371561
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,300,SAME_DIRECTION,26,38.46153846153846,-0.9902872561538463,-0.530258375
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,300,STALE,3,33.333333333333336,3.014622823333333,-0.51452681
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,600,OPPOSITE_DIRECTION,13,61.53846153846154,2.430102500769231,1.24720159
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,600,SAME_DIRECTION,26,76.92307692307692,1.4856044596153843,1.23975465
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,600,STALE,3,66.66666666666667,7.577926313333333,4.19401612
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,60,MISSING,388,46.649484536082475,-0.1823589156958762,-0.030664314999999998
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,60,NATIVE_STALLED,14,64.28571428571429,1.3647074014285714,1.23166757
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,60,OPPOSITE_DIRECTION,550,45.27272727272727,0.004946629309090931,0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,60,SAME_DIRECTION,504,41.666666666666664,0.04333055662698419,0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,60,STALE,285,41.05263157894737,-0.14077927452631597,0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,180,MISSING,376,44.9468085106383,-0.24838492662234082,-0.5219270650000001
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,180,NATIVE_STALLED,10,90.0,3.6738286470000006,3.35958954
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,180,OPPOSITE_DIRECTION,540,53.7037037037037,0.4305713915370378,0.203175635
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,180,SAME_DIRECTION,492,48.983739837398375,-0.15599204764227656,0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,180,STALE,285,41.05263157894737,-0.6968860078596489,-0.43655459
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,300,MISSING,370,47.83783783783784,-0.014067355594594377,-0.33704918
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,300,NATIVE_STALLED,9,100.0,3.9733702877777777,4.5681607
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,300,OPPOSITE_DIRECTION,533,55.53470919324578,0.39859689086303934,0.42081442
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,300,SAME_DIRECTION,480,49.791666666666664,-0.007002095229166727,0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,300,STALE,282,49.290780141843975,-0.8690031915957444,0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,600,MISSING,350,56.857142857142854,1.8855897996571422,2.195821605
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,600,NATIVE_STALLED,5,100.0,5.654188668,5.53480221
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,600,OPPOSITE_DIRECTION,514,52.14007782101167,0.1404330200778213,0.335352995
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,600,SAME_DIRECTION,447,52.348993288590606,0.14653580371364677,0.18753047
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,600,STALE,276,57.608695652173914,-0.18230099543478204,1.367066975
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,60,MISSING,160,48.75,0.06184629350000008,0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,60,NATIVE_STALLED,4,25.0,-0.8715973775,-1.19845104
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,60,OPPOSITE_DIRECTION,300,44.666666666666664,0.06098398513333334,0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,60,SAME_DIRECTION,253,41.89723320158103,-0.10775704628458499,0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,60,STALE,135,43.7037037037037,-0.3080235674074075,0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,180,MISSING,154,46.753246753246756,0.2656291025974026,-0.08439918
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,180,OPPOSITE_DIRECTION,292,53.42465753424658,0.27940960311643853,0.179315315
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,180,SAME_DIRECTION,250,44.8,-0.26051136616000004,-0.17176566999999998
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,180,STALE,135,45.925925925925924,-0.5103627728148151,-0.03121581
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,300,MISSING,152,47.36842105263158,0.5027877599342104,-0.23767178
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,300,OPPOSITE_DIRECTION,289,54.325259515570934,0.32461376474048453,0.25015674
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,300,SAME_DIRECTION,242,45.04132231404959,-0.24860415483471077,-0.156055695
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,300,STALE,135,49.629629629629626,-0.5692493074814815,0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,600,MISSING,138,63.04347826086956,3.3057112837681153,3.046852555
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,600,OPPOSITE_DIRECTION,277,52.34657039711191,-0.27100196223826695,0.35960087
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,600,SAME_DIRECTION,225,53.77777777777778,0.19724126328888902,0.43712844
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,600,STALE,131,62.595419847328245,0.3258135330534352,1.43476945
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,60,MISSING,46,52.17391304347826,1.0966095900000006,0.66112875
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,60,OPPOSITE_DIRECTION,126,50.0,0.11558004746031748,0.007772255
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,60,SAME_DIRECTION,40,52.5,0.5237190569999999,0.18713913
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,60,STALE,60,51.666666666666664,-0.03366447549999997,0.038859674999999996
